,url,amount,bakers
4867,https://www.hooandja.ee/projekt/koomiksiajakiri-tartu-surmaneedus,20,2
4868,https://www.hooandja.ee/projekt/koomiksiajakiri-tartu-surmaneedus,30,5
4869,https://www.hooandja.ee/projekt/koomiksiajakiri-tartu-surmaneedus,50,3
4870,https://www.hooandja.ee/projekt/koomiksiajakiri-tartu-surmaneedus,100,0
4871,https://www.hooandja.ee/projekt/joel-remmel-trio-kolmas-album-some-things-never-change,10,17
4872,https://www.hooandja.ee/projekt/joel-remmel-trio-kolmas-album-some-things-never-change,15,9
4873,https://www.hooandja.ee/projekt/joel-remmel-trio-kolmas-album-some-things-never-change,25,6
4874,https://www.hooandja.ee/projekt/joel-remmel-trio-kolmas-album-some-things-never-change,30,7
4875,https://www.hooandja.ee/projekt/joel-remmel-trio-kolmas-album-some-things-never-change,50,2
4876,https://www.hooandja.ee/projekt/joel-remmel-trio-kolmas-album-some-things-never-change,100,0
4877,https://www.hooandja.ee/projekt/joel-remmel-trio-kolmas-album-some-things-never-change,300,1
4878,https://www.hooandja.ee/projekt/joel-remmel-trio-kolmas-album-some-things-never-change,700,0
4879,https://www.hooandja.ee/projekt/tartu-ulikooli-kammerkoori-45-aastapaeva-lavastus-sudamepeitjate-planeet,5,14
4880,https://www.hooandja.ee/projekt/tartu-ulikooli-kammerkoori-45-aastapaeva-lavastus-sudamepeitjate-planeet,15,26
4881,https://www.hooandja.ee/projekt/tartu-ulikooli-kammerkoori-45-aastapaeva-lavastus-sudamepeitjate-planeet,30,25
4882,https://www.hooandja.ee/projekt/tartu-ulikooli-kammerkoori-45-aastapaeva-lavastus-sudamepeitjate-planeet,45,10
4883,https://www.hooandja.ee/projekt/tartu-ulikooli-kammerkoori-45-aastapaeva-lavastus-sudamepeitjate-planeet,100,8
4884,https://www.hooandja.ee/projekt/tartu-ulikooli-kammerkoori-45-aastapaeva-lavastus-sudamepeitjate-planeet,250,0
4885,https://www.hooandja.ee/projekt/tartu-ulikooli-kammerkoori-45-aastapaeva-lavastus-sudamepeitjate-planeet,500,0
4886,https://www.hooandja.ee/projekt/tartu-ulikooli-kammerkoori-45-aastapaeva-lavastus-sudamepeitjate-planeet,1000,0
4887,https://www.hooandja.ee/projekt/bombillaze-kolmas-kauamangiv-cd,5,13
4888,https://www.hooandja.ee/projekt/bombillaze-kolmas-kauamangiv-cd,10,14
4889,https://www.hooandja.ee/projekt/bombillaze-kolmas-kauamangiv-cd,15,50
4890,https://www.hooandja.ee/projekt/bombillaze-kolmas-kauamangiv-cd,30,26
4891,https://www.hooandja.ee/projekt/bombillaze-kolmas-kauamangiv-cd,50,4
4892,https://www.hooandja.ee/projekt/bombillaze-kolmas-kauamangiv-cd,100,5
4893,https://www.hooandja.ee/projekt/bombillaze-kolmas-kauamangiv-cd,300,0
4894,https://www.hooandja.ee/projekt/bombillaze-kolmas-kauamangiv-cd,500,0
4895,https://www.hooandja.ee/projekt/bombillaze-kolmas-kauamangiv-cd,1000,0
4896,https://www.hooandja.ee/projekt/bombillaze-kolmas-kauamangiv-cd,1500,0
4897,https://www.hooandja.ee/projekt/viljandi-jakobsoni-balletistuudio-rahvusvahelisele-tantsukonkursile-ungaris,1,4
4898,https://www.hooandja.ee/projekt/viljandi-jakobsoni-balletistuudio-rahvusvahelisele-tantsukonkursile-ungaris,5,15
4899,https://www.hooandja.ee/projekt/viljandi-jakobsoni-balletistuudio-rahvusvahelisele-tantsukonkursile-ungaris,15,11
4900,https://www.hooandja.ee/projekt/viljandi-jakobsoni-balletistuudio-rahvusvahelisele-tantsukonkursile-ungaris,30,4
4901,https://www.hooandja.ee/projekt/viljandi-jakobsoni-balletistuudio-rahvusvahelisele-tantsukonkursile-ungaris,50,3
4902,https://www.hooandja.ee/projekt/viljandi-jakobsoni-balletistuudio-rahvusvahelisele-tantsukonkursile-ungaris,200,2
4903,https://www.hooandja.ee/projekt/viljandi-jakobsoni-balletistuudio-rahvusvahelisele-tantsukonkursile-ungaris,500,0
4904,https://www.hooandja.ee/projekt/akustilise-muusika-festival-acoussion-live-2016,5,15
4905,https://www.hooandja.ee/projekt/akustilise-muusika-festival-acoussion-live-2016,20,28
4906,https://www.hooandja.ee/projekt/akustilise-muusika-festival-acoussion-live-2016,35,66
4907,https://www.hooandja.ee/projekt/akustilise-muusika-festival-acoussion-live-2016,45,2
4908,https://www.hooandja.ee/projekt/akustilise-muusika-festival-acoussion-live-2016,85,2
4909,https://www.hooandja.ee/projekt/akustilise-muusika-festival-acoussion-live-2016,200,0
4910,https://www.hooandja.ee/projekt/akustilise-muusika-festival-acoussion-live-2016,350,0
4911,https://www.hooandja.ee/projekt/nurmenuku-lasteaia-kiik,5,20
4912,https://www.hooandja.ee/projekt/nurmenuku-lasteaia-kiik,10,34
4913,https://www.hooandja.ee/projekt/nurmenuku-lasteaia-kiik,50,4
4914,https://www.hooandja.ee/projekt/lapsed-me-ei-taha-pulgabandi,5,18
4915,https://www.hooandja.ee/projekt/lapsed-me-ei-taha-pulgabandi,10,27
4916,https://www.hooandja.ee/projekt/lapsed-me-ei-taha-pulgabandi,20,31
4917,https://www.hooandja.ee/projekt/lapsed-me-ei-taha-pulgabandi,50,5
4918,https://www.hooandja.ee/projekt/lapsed-me-ei-taha-pulgabandi,100,3
4919,https://www.hooandja.ee/projekt/kartmatu-meremehe-ahto-valteri-umberilmareis-suurele-ekraanile,1,20
4920,https://www.hooandja.ee/projekt/kartmatu-meremehe-ahto-valteri-umberilmareis-suurele-ekraanile,5,16
4921,https://www.hooandja.ee/projekt/kartmatu-meremehe-ahto-valteri-umberilmareis-suurele-ekraanile,10,72
4922,https://www.hooandja.ee/projekt/kartmatu-meremehe-ahto-valteri-umberilmareis-suurele-ekraanile,15,49
4923,https://www.hooandja.ee/projekt/kartmatu-meremehe-ahto-valteri-umberilmareis-suurele-ekraanile,20,34
4924,https://www.hooandja.ee/projekt/kartmatu-meremehe-ahto-valteri-umberilmareis-suurele-ekraanile,25,22
4925,https://www.hooandja.ee/projekt/kartmatu-meremehe-ahto-valteri-umberilmareis-suurele-ekraanile,35,28
4926,https://www.hooandja.ee/projekt/kartmatu-meremehe-ahto-valteri-umberilmareis-suurele-ekraanile,50,32
4927,https://www.hooandja.ee/projekt/kartmatu-meremehe-ahto-valteri-umberilmareis-suurele-ekraanile,75,31
4928,https://www.hooandja.ee/projekt/kartmatu-meremehe-ahto-valteri-umberilmareis-suurele-ekraanile,100,8
4929,https://www.hooandja.ee/projekt/kartmatu-meremehe-ahto-valteri-umberilmareis-suurele-ekraanile,600,1
4930,https://www.hooandja.ee/projekt/kartmatu-meremehe-ahto-valteri-umberilmareis-suurele-ekraanile,1000,2
4931,https://www.hooandja.ee/projekt/kartmatu-meremehe-ahto-valteri-umberilmareis-suurele-ekraanile,2000,2
4932,https://www.hooandja.ee/projekt/liivimaa-noorteorkester-xii-euroopa-noorte-muusikafestivalile-hispaanias,3,4
4933,https://www.hooandja.ee/projekt/liivimaa-noorteorkester-xii-euroopa-noorte-muusikafestivalile-hispaanias,7,8
4934,https://www.hooandja.ee/projekt/liivimaa-noorteorkester-xii-euroopa-noorte-muusikafestivalile-hispaanias,15,12
4935,https://www.hooandja.ee/projekt/liivimaa-noorteorkester-xii-euroopa-noorte-muusikafestivalile-hispaanias,35,5
4936,https://www.hooandja.ee/projekt/liivimaa-noorteorkester-xii-euroopa-noorte-muusikafestivalile-hispaanias,80,3
4937,https://www.hooandja.ee/projekt/siiri-sisaski-cd-kuristi-kohal,1,12
4938,https://www.hooandja.ee/projekt/siiri-sisaski-cd-kuristi-kohal,25,52
4939,https://www.hooandja.ee/projekt/siiri-sisaski-cd-kuristi-kohal,50,13
4940,https://www.hooandja.ee/projekt/siiri-sisaski-cd-kuristi-kohal,100,7
4941,https://www.hooandja.ee/projekt/siiri-sisaski-cd-kuristi-kohal,200,4
4942,https://www.hooandja.ee/projekt/malestuste-raamatu-suurvete-aegu-trukkimine,5,25
4943,https://www.hooandja.ee/projekt/malestuste-raamatu-suurvete-aegu-trukkimine,9,23
4944,https://www.hooandja.ee/projekt/malestuste-raamatu-suurvete-aegu-trukkimine,25,11
4945,https://www.hooandja.ee/projekt/malestuste-raamatu-suurvete-aegu-trukkimine,50,4
4946,https://www.hooandja.ee/projekt/hoogu-vaikestele-akordionimangijatele-parnu-jaagupist,1,9
4947,https://www.hooandja.ee/projekt/hoogu-vaikestele-akordionimangijatele-parnu-jaagupist,5,8
4948,https://www.hooandja.ee/projekt/hoogu-vaikestele-akordionimangijatele-parnu-jaagupist,10,15
4949,https://www.hooandja.ee/projekt/hoogu-vaikestele-akordionimangijatele-parnu-jaagupist,20,15
4950,https://www.hooandja.ee/projekt/muusikavideo-anu-tauli-singlile-balanss,5,5
4951,https://www.hooandja.ee/projekt/muusikavideo-anu-tauli-singlile-balanss,15,16
4952,https://www.hooandja.ee/projekt/polli-talu-poranda-remont,10,27
4953,https://www.hooandja.ee/projekt/polli-talu-poranda-remont,20,29
4954,https://www.hooandja.ee/projekt/polli-talu-poranda-remont,30,8
4955,https://www.hooandja.ee/projekt/polli-talu-poranda-remont,40,8
4956,https://www.hooandja.ee/projekt/polli-talu-poranda-remont,50,7
4957,https://www.hooandja.ee/projekt/polli-talu-poranda-remont,100,12
4958,https://www.hooandja.ee/projekt/polli-talu-poranda-remont,200,1
4959,https://www.hooandja.ee/projekt/polli-talu-poranda-remont,300,3
4960,https://www.hooandja.ee/projekt/polli-talu-poranda-remont,400,1
4961,https://www.hooandja.ee/projekt/polli-talu-poranda-remont,600,0
4962,https://www.hooandja.ee/projekt/polli-talu-poranda-remont,600,2
4963,https://www.hooandja.ee/projekt/polli-talu-poranda-remont,1000,1
4964,https://www.hooandja.ee/projekt/polli-talu-poranda-remont,1000,0
4965,https://www.hooandja.ee/projekt/lipp-eesti-vabariigi-100-sunnipaevaks,10,70
4966,https://www.hooandja.ee/projekt/lipp-eesti-vabariigi-100-sunnipaevaks,25,22
4967,https://www.hooandja.ee/projekt/lipp-eesti-vabariigi-100-sunnipaevaks,100,8
4968,https://www.hooandja.ee/projekt/lipp-eesti-vabariigi-100-sunnipaevaks,200,0
4969,https://www.hooandja.ee/projekt/benjamin-britteni-kammerooper-kruvipoore,10,12
4970,https://www.hooandja.ee/projekt/benjamin-britteni-kammerooper-kruvipoore,30,18
4971,https://www.hooandja.ee/projekt/benjamin-britteni-kammerooper-kruvipoore,50,7
4972,https://www.hooandja.ee/projekt/benjamin-britteni-kammerooper-kruvipoore,100,3
4973,https://www.hooandja.ee/projekt/benjamin-britteni-kammerooper-kruvipoore,200,3
4974,https://www.hooandja.ee/projekt/kultuurikandja-kulmetab-rahvatantsijad-riidesse,5,13
4975,https://www.hooandja.ee/projekt/kultuurikandja-kulmetab-rahvatantsijad-riidesse,8,6
4976,https://www.hooandja.ee/projekt/kultuurikandja-kulmetab-rahvatantsijad-riidesse,10,31
4977,https://www.hooandja.ee/projekt/kultuurikandja-kulmetab-rahvatantsijad-riidesse,12,10
4978,https://www.hooandja.ee/projekt/kultuurikandja-kulmetab-rahvatantsijad-riidesse,15,1
4979,https://www.hooandja.ee/projekt/kultuurikandja-kulmetab-rahvatantsijad-riidesse,20,7
4980,https://www.hooandja.ee/projekt/kultuurikandja-kulmetab-rahvatantsijad-riidesse,20,11
4981,https://www.hooandja.ee/projekt/kultuurikandja-kulmetab-rahvatantsijad-riidesse,30,9
4982,https://www.hooandja.ee/projekt/kultuurikandja-kulmetab-rahvatantsijad-riidesse,30,10
4983,https://www.hooandja.ee/projekt/kultuurikandja-kulmetab-rahvatantsijad-riidesse,30,3
4984,https://www.hooandja.ee/projekt/kultuurikandja-kulmetab-rahvatantsijad-riidesse,90,1
4985,https://www.hooandja.ee/projekt/kultuurikandja-kulmetab-rahvatantsijad-riidesse,100,1
4986,https://www.hooandja.ee/projekt/kultuurikandja-kulmetab-rahvatantsijad-riidesse,150,3
4987,https://www.hooandja.ee/projekt/kultuurikandja-kulmetab-rahvatantsijad-riidesse,300,0
4988,https://www.hooandja.ee/projekt/ansambel-poso-debuutalbumi-avaldamine,7,10
4989,https://www.hooandja.ee/projekt/ansambel-poso-debuutalbumi-avaldamine,15,35
4990,https://www.hooandja.ee/projekt/ansambel-poso-debuutalbumi-avaldamine,30,5
4991,https://www.hooandja.ee/projekt/ansambel-poso-debuutalbumi-avaldamine,50,8
4992,https://www.hooandja.ee/projekt/ansambel-poso-debuutalbumi-avaldamine,300,1
4993,https://www.hooandja.ee/projekt/ansambel-poso-debuutalbumi-avaldamine,600,1
4994,https://www.hooandja.ee/projekt/paris-meie-oma-rahvakannel-kehtna-kunstide-kooli-parimusansamblile,5,8
4995,https://www.hooandja.ee/projekt/paris-meie-oma-rahvakannel-kehtna-kunstide-kooli-parimusansamblile,10,4
4996,https://www.hooandja.ee/projekt/paris-meie-oma-rahvakannel-kehtna-kunstide-kooli-parimusansamblile,15,8
4997,https://www.hooandja.ee/projekt/paris-meie-oma-rahvakannel-kehtna-kunstide-kooli-parimusansamblile,25,5
4998,https://www.hooandja.ee/projekt/paris-meie-oma-rahvakannel-kehtna-kunstide-kooli-parimusansamblile,35,2
4999,https://www.hooandja.ee/projekt/paris-meie-oma-rahvakannel-kehtna-kunstide-kooli-parimusansamblile,50,2
5000,https://www.hooandja.ee/projekt/paris-meie-oma-rahvakannel-kehtna-kunstide-kooli-parimusansamblile,100,0
5001,https://www.hooandja.ee/projekt/eta-tantsukooli-x-lennu-lopulavastus,10,6
5002,https://www.hooandja.ee/projekt/eta-tantsukooli-x-lennu-lopulavastus,20,3
5003,https://www.hooandja.ee/projekt/eta-tantsukooli-x-lennu-lopulavastus,30,3
5004,https://www.hooandja.ee/projekt/eta-tantsukooli-x-lennu-lopulavastus,40,0
5005,https://www.hooandja.ee/projekt/eta-tantsukooli-x-lennu-lopulavastus,50,7
5006,https://www.hooandja.ee/projekt/eta-tantsukooli-x-lennu-lopulavastus,100,2
5007,https://www.hooandja.ee/projekt/eta-tantsukooli-x-lennu-lopulavastus,200,0
5008,https://www.hooandja.ee/projekt/raamatu-uks-oo-puhal-athose-mael-eestindamine-ja-valjaandmine,10,34
5009,https://www.hooandja.ee/projekt/raamatu-uks-oo-puhal-athose-mael-eestindamine-ja-valjaandmine,20,33
5010,https://www.hooandja.ee/projekt/raamatu-uks-oo-puhal-athose-mael-eestindamine-ja-valjaandmine,30,13
5011,https://www.hooandja.ee/projekt/raamatu-uks-oo-puhal-athose-mael-eestindamine-ja-valjaandmine,50,6
5012,https://www.hooandja.ee/projekt/raamatu-uks-oo-puhal-athose-mael-eestindamine-ja-valjaandmine,100,10
5013,https://www.hooandja.ee/projekt/sargid-aw,1,0
5014,https://www.hooandja.ee/projekt/sargid-aw,12,4
5015,https://www.hooandja.ee/projekt/sargid-aw,20,5
5016,https://www.hooandja.ee/projekt/sargid-aw,21,0
5017,https://www.hooandja.ee/projekt/sargid-aw,22,1
5018,https://www.hooandja.ee/projekt/sargid-aw,23,1
5019,https://www.hooandja.ee/projekt/sargid-aw,24,1
5020,https://www.hooandja.ee/projekt/sargid-aw,25,2
5021,https://www.hooandja.ee/projekt/sargid-aw,29,0
5022,https://www.hooandja.ee/projekt/sargid-aw,39,0
5023,https://www.hooandja.ee/projekt/sargid-aw,40,5
5024,https://www.hooandja.ee/projekt/sargid-aw,60,0
5025,https://www.hooandja.ee/projekt/sargid-aw,150,0
5026,https://www.hooandja.ee/projekt/sargid-aw,200,1
5027,https://www.hooandja.ee/projekt/sargid-aw,500,0
5028,https://www.hooandja.ee/projekt/kadri-voorand-quartet-toob-kuulajateni-albumi-armupurjus,10,36
5029,https://www.hooandja.ee/projekt/kadri-voorand-quartet-toob-kuulajateni-albumi-armupurjus,15,52
5030,https://www.hooandja.ee/projekt/kadri-voorand-quartet-toob-kuulajateni-albumi-armupurjus,25,14
5031,https://www.hooandja.ee/projekt/kadri-voorand-quartet-toob-kuulajateni-albumi-armupurjus,45,1
5032,https://www.hooandja.ee/projekt/kadri-voorand-quartet-toob-kuulajateni-albumi-armupurjus,50,5
5033,https://www.hooandja.ee/projekt/kadri-voorand-quartet-toob-kuulajateni-albumi-armupurjus,100,3
5034,https://www.hooandja.ee/projekt/kadri-voorand-quartet-toob-kuulajateni-albumi-armupurjus,300,1
5035,https://www.hooandja.ee/projekt/kadri-voorand-quartet-toob-kuulajateni-albumi-armupurjus,700,0
5036,https://www.hooandja.ee/projekt/kadri-voorand-quartet-toob-kuulajateni-albumi-armupurjus,1000,1
5037,https://www.hooandja.ee/projekt/kali-briis-bandi-esimene-uhine-stuudioalbum-lets-play-love,5,19
5038,https://www.hooandja.ee/projekt/kali-briis-bandi-esimene-uhine-stuudioalbum-lets-play-love,10,63
5039,https://www.hooandja.ee/projekt/kali-briis-bandi-esimene-uhine-stuudioalbum-lets-play-love,20,33
5040,https://www.hooandja.ee/projekt/kali-briis-bandi-esimene-uhine-stuudioalbum-lets-play-love,25,8
5041,https://www.hooandja.ee/projekt/kali-briis-bandi-esimene-uhine-stuudioalbum-lets-play-love,30,3
5042,https://www.hooandja.ee/projekt/kali-briis-bandi-esimene-uhine-stuudioalbum-lets-play-love,70,0
5043,https://www.hooandja.ee/projekt/kali-briis-bandi-esimene-uhine-stuudioalbum-lets-play-love,80,10
5044,https://www.hooandja.ee/projekt/kali-briis-bandi-esimene-uhine-stuudioalbum-lets-play-love,400,0
5045,https://www.hooandja.ee/projekt/kali-briis-bandi-esimene-uhine-stuudioalbum-lets-play-love,900,0
5046,https://www.hooandja.ee/projekt/kassisaba-kevadpaev-23-aprill-2016,5,10
5047,https://www.hooandja.ee/projekt/kassisaba-kevadpaev-23-aprill-2016,10,48
5048,https://www.hooandja.ee/projekt/kassisaba-kevadpaev-23-aprill-2016,25,27
5049,https://www.hooandja.ee/projekt/kassisaba-kevadpaev-23-aprill-2016,60,3
5050,https://www.hooandja.ee/projekt/pill-pill-maale-ka-juuru-elektriklaver-saa,5,8
5051,https://www.hooandja.ee/projekt/pill-pill-maale-ka-juuru-elektriklaver-saa,10,28
5052,https://www.hooandja.ee/projekt/pill-pill-maale-ka-juuru-elektriklaver-saa,25,14
5053,https://www.hooandja.ee/projekt/pill-pill-maale-ka-juuru-elektriklaver-saa,50,2
5054,https://www.hooandja.ee/projekt/pill-pill-maale-ka-juuru-elektriklaver-saa,100,4
5055,https://www.hooandja.ee/projekt/pill-pill-maale-ka-juuru-elektriklaver-saa,250,1
5056,https://www.hooandja.ee/projekt/uus-puri-eesti-purjeoppejahile,10,7
5057,https://www.hooandja.ee/projekt/uus-puri-eesti-purjeoppejahile,25,33
5058,https://www.hooandja.ee/projekt/uus-puri-eesti-purjeoppejahile,50,9
5059,https://www.hooandja.ee/projekt/uus-puri-eesti-purjeoppejahile,100,14
5060,https://www.hooandja.ee/projekt/uus-puri-eesti-purjeoppejahile,300,0
5061,https://www.hooandja.ee/projekt/uus-puri-eesti-purjeoppejahile,500,0
5062,https://www.hooandja.ee/projekt/uus-puri-eesti-purjeoppejahile,1000,0
5063,https://www.hooandja.ee/projekt/tamme-geenilabor,5,5
5064,https://www.hooandja.ee/projekt/tamme-geenilabor,10,21
5065,https://www.hooandja.ee/projekt/tamme-geenilabor,25,7
5066,https://www.hooandja.ee/projekt/tamme-geenilabor,50,16
5067,https://www.hooandja.ee/projekt/tamme-geenilabor,100,6
5068,https://www.hooandja.ee/projekt/tamme-geenilabor,500,1
5069,https://www.hooandja.ee/projekt/uus-klarnet-marjamaa-muusika-ja-kunstikooli-opilastele,5,1
5070,https://www.hooandja.ee/projekt/uus-klarnet-marjamaa-muusika-ja-kunstikooli-opilastele,10,12
5071,https://www.hooandja.ee/projekt/uus-klarnet-marjamaa-muusika-ja-kunstikooli-opilastele,25,5
5072,https://www.hooandja.ee/projekt/uus-klarnet-marjamaa-muusika-ja-kunstikooli-opilastele,50,1
5073,https://www.hooandja.ee/projekt/uus-klarnet-marjamaa-muusika-ja-kunstikooli-opilastele,100,1
5074,https://www.hooandja.ee/projekt/sakala-sarzide-naitus,5,13
5075,https://www.hooandja.ee/projekt/sakala-sarzide-naitus,10,25
5076,https://www.hooandja.ee/projekt/sakala-sarzide-naitus,35,12
5077,https://www.hooandja.ee/projekt/sakala-sarzide-naitus,58,0
5078,https://www.hooandja.ee/projekt/sakala-sarzide-naitus,130,0
5079,https://www.hooandja.ee/projekt/westholmi-muusikakoolile-uued-pillid,5,15
5080,https://www.hooandja.ee/projekt/westholmi-muusikakoolile-uued-pillid,10,60
5081,https://www.hooandja.ee/projekt/westholmi-muusikakoolile-uued-pillid,25,27
5082,https://www.hooandja.ee/projekt/westholmi-muusikakoolile-uued-pillid,50,10
5083,https://www.hooandja.ee/projekt/westholmi-muusikakoolile-uued-pillid,100,3
5084,https://www.hooandja.ee/projekt/westholmi-muusikakoolile-uued-pillid,300,0
5085,https://www.hooandja.ee/projekt/timpanid-lihula-muusikakoolile,10,27
5086,https://www.hooandja.ee/projekt/timpanid-lihula-muusikakoolile,25,22
5087,https://www.hooandja.ee/projekt/timpanid-lihula-muusikakoolile,50,2
5088,https://www.hooandja.ee/projekt/timpanid-lihula-muusikakoolile,100,2
5089,https://www.hooandja.ee/projekt/timpanid-lihula-muusikakoolile,250,0
5090,https://www.hooandja.ee/projekt/timpanid-lihula-muusikakoolile,500,0
5091,https://www.hooandja.ee/projekt/timpanid-lihula-muusikakoolile,1000,0
5092,https://www.hooandja.ee/projekt/berliini-eesti-kultuuripaevad-2016,5,6
5093,https://www.hooandja.ee/projekt/berliini-eesti-kultuuripaevad-2016,10,6
5094,https://www.hooandja.ee/projekt/berliini-eesti-kultuuripaevad-2016,15,1
5095,https://www.hooandja.ee/projekt/berliini-eesti-kultuuripaevad-2016,20,4
5096,https://www.hooandja.ee/projekt/berliini-eesti-kultuuripaevad-2016,20,0
5097,https://www.hooandja.ee/projekt/berliini-eesti-kultuuripaevad-2016,20,0
5098,https://www.hooandja.ee/projekt/berliini-eesti-kultuuripaevad-2016,20,0
5099,https://www.hooandja.ee/projekt/berliini-eesti-kultuuripaevad-2016,30,4
5100,https://www.hooandja.ee/projekt/berliini-eesti-kultuuripaevad-2016,50,7
5101,https://www.hooandja.ee/projekt/berliini-eesti-kultuuripaevad-2016,100,1
5102,https://www.hooandja.ee/projekt/berliini-eesti-kultuuripaevad-2016,200,0
5103,https://www.hooandja.ee/projekt/berliini-eesti-kultuuripaevad-2016,250,2
5104,https://www.hooandja.ee/projekt/elujanu-food-truck,5,43
5105,https://www.hooandja.ee/projekt/elujanu-food-truck,10,11
5106,https://www.hooandja.ee/projekt/elujanu-food-truck,10,8
5107,https://www.hooandja.ee/projekt/elujanu-food-truck,15,15
5108,https://www.hooandja.ee/projekt/elujanu-food-truck,20,5
5109,https://www.hooandja.ee/projekt/elujanu-food-truck,20,5
5110,https://www.hooandja.ee/projekt/elujanu-food-truck,30,5
5111,https://www.hooandja.ee/projekt/elujanu-food-truck,40,2
5112,https://www.hooandja.ee/projekt/elujanu-food-truck,40,1
5113,https://www.hooandja.ee/projekt/elujanu-food-truck,40,5
5114,https://www.hooandja.ee/projekt/elujanu-food-truck,50,2
5115,https://www.hooandja.ee/projekt/elujanu-food-truck,60,2
5116,https://www.hooandja.ee/projekt/elujanu-food-truck,100,1
5117,https://www.hooandja.ee/projekt/elujanu-food-truck,125,2
5118,https://www.hooandja.ee/projekt/elujanu-food-truck,300,0
5119,https://www.hooandja.ee/projekt/elujanu-food-truck,400,3
5120,https://www.hooandja.ee/projekt/artokraatia,5,4
5121,https://www.hooandja.ee/projekt/artokraatia,10,15
5122,https://www.hooandja.ee/projekt/artokraatia,15,16
5123,https://www.hooandja.ee/projekt/artokraatia,20,6
5124,https://www.hooandja.ee/projekt/artokraatia,30,4
5125,https://www.hooandja.ee/projekt/discgolfi-rada-rapla-valda,2,8
5126,https://www.hooandja.ee/projekt/discgolfi-rada-rapla-valda,5,23
5127,https://www.hooandja.ee/projekt/discgolfi-rada-rapla-valda,10,22
5128,https://www.hooandja.ee/projekt/discgolfi-rada-rapla-valda,30,4
5129,https://www.hooandja.ee/projekt/discgolfi-rada-rapla-valda,40,5
5130,https://www.hooandja.ee/projekt/discgolfi-rada-rapla-valda,100,8
5131,https://www.hooandja.ee/projekt/karu-lapsed-laulu-ja-tantsupeole,5,10
5132,https://www.hooandja.ee/projekt/karu-lapsed-laulu-ja-tantsupeole,15,5
5133,https://www.hooandja.ee/projekt/karu-lapsed-laulu-ja-tantsupeole,25,10
5134,https://www.hooandja.ee/projekt/karu-lapsed-laulu-ja-tantsupeole,50,2
5135,https://www.hooandja.ee/projekt/karu-lapsed-laulu-ja-tantsupeole,100,2
5136,https://www.hooandja.ee/projekt/karu-lapsed-laulu-ja-tantsupeole,500,0
5137,https://www.hooandja.ee/projekt/martin-uiboaid-sport-paintballi-voistlustele-millennium-series,5,7
5138,https://www.hooandja.ee/projekt/martin-uiboaid-sport-paintballi-voistlustele-millennium-series,25,5
5139,https://www.hooandja.ee/projekt/martin-uiboaid-sport-paintballi-voistlustele-millennium-series,50,1
5140,https://www.hooandja.ee/projekt/martin-uiboaid-sport-paintballi-voistlustele-millennium-series,100,1
5141,https://www.hooandja.ee/projekt/martin-uiboaid-sport-paintballi-voistlustele-millennium-series,300,2
5142,https://www.hooandja.ee/projekt/martin-uiboaid-sport-paintballi-voistlustele-millennium-series,500,1
5143,https://www.hooandja.ee/projekt/lastelauluplaat-ja-laulik-iga-ilmaga,10,91
5144,https://www.hooandja.ee/projekt/lastelauluplaat-ja-laulik-iga-ilmaga,20,13
5145,https://www.hooandja.ee/projekt/lastelauluplaat-ja-laulik-iga-ilmaga,22,79
5146,https://www.hooandja.ee/projekt/lastelauluplaat-ja-laulik-iga-ilmaga,44,6
5147,https://www.hooandja.ee/projekt/lastelauluplaat-ja-laulik-iga-ilmaga,60,7
5148,https://www.hooandja.ee/projekt/lastelauluplaat-ja-laulik-iga-ilmaga,100,4
5149,https://www.hooandja.ee/projekt/lastelauluplaat-ja-laulik-iga-ilmaga,150,7
5150,https://www.hooandja.ee/projekt/lastelauluplaat-ja-laulik-iga-ilmaga,200,0
5151,https://www.hooandja.ee/projekt/imiteerimiskonkurss-noored-tahed-2016,5,20
5152,https://www.hooandja.ee/projekt/imiteerimiskonkurss-noored-tahed-2016,15,13
5153,https://www.hooandja.ee/projekt/imiteerimiskonkurss-noored-tahed-2016,35,3
5154,https://www.hooandja.ee/projekt/imiteerimiskonkurss-noored-tahed-2016,60,2
5155,https://www.hooandja.ee/projekt/imiteerimiskonkurss-noored-tahed-2016,95,2
5156,https://www.hooandja.ee/projekt/imiteerimiskonkurss-noored-tahed-2016,120,1
5157,https://www.hooandja.ee/projekt/festival-miniemp,5,8
5158,https://www.hooandja.ee/projekt/festival-miniemp,10,6
5159,https://www.hooandja.ee/projekt/festival-miniemp,20,9
5160,https://www.hooandja.ee/projekt/festival-miniemp,50,4
5161,https://www.hooandja.ee/projekt/festival-miniemp,120,1
5162,https://www.hooandja.ee/projekt/stuudioarvuti-ja-konsooli-soetamine-tonu-susi-muusikastuudiosse,5,12
5163,https://www.hooandja.ee/projekt/stuudioarvuti-ja-konsooli-soetamine-tonu-susi-muusikastuudiosse,10,32
5164,https://www.hooandja.ee/projekt/stuudioarvuti-ja-konsooli-soetamine-tonu-susi-muusikastuudiosse,25,30
5165,https://www.hooandja.ee/projekt/stuudioarvuti-ja-konsooli-soetamine-tonu-susi-muusikastuudiosse,50,9
5166,https://www.hooandja.ee/projekt/stuudioarvuti-ja-konsooli-soetamine-tonu-susi-muusikastuudiosse,100,7
5167,https://www.hooandja.ee/projekt/stuudioarvuti-ja-konsooli-soetamine-tonu-susi-muusikastuudiosse,300,3
